Date,BND,GLD,QQQ,VTI
2015-01-14,61.85726547241211,117.97000122070312,93.1889877319336,86.73963928222656
2015-01-15,62.13107681274414,120.94000244140625,91.97982788085938,85.86144256591797
2015-01-16,61.94609451293945,122.5199966430664,93.05972290039062,86.99889373779297
2015-01-20,61.87944412231445,124.19999694824219,93.79817199707031,87.12435913085938
2015-01-21,61.76100540161133,124.2300033569336,94.27816772460938,87.51744842529297
2015-01-22,61.775848388671875,125.2300033569336,96.02266693115234,88.84725189208984
2015-01-23,61.9756965637207,124.2300033569336,96.23497009277344,88.44583892822266
2015-01-26,61.90166473388672,122.98999786376953,96.12422180175781,88.8138198852539
2015-01-27,61.93864059448242,124.4000015258789,93.63204956054688,87.77670288085938
2015-01-28,62.160789489746094,123.41999816894531,93.15206909179688,86.58907318115234
2015-01-29,62.0941162109375,120.76000213623047,94.04740142822266,87.41707611083984
2015-01-30,62.43455505371094,123.44999694824219,93.31819152832031,86.22944641113281
2015-02-02,62.36046600341797,122.41999816894531,94.1304702758789,87.19961547851562
2015-02-03,62.16758346557617,121.05000305175781,95.03501892089844,88.5378189086914
2015-02-04,62.18984603881836,121.58000183105469,94.95196533203125,88.22836303710938
2015-02-05,62.05630874633789,121.79000091552734,95.77347564697266,89.19855499267578
2015-02-06,61.65586471557617,118.63999938964844,95.19195556640625,88.93092346191406
2015-02-09,61.63356399536133,119.16999816894531,94.88736724853516,88.4876480102539
2015-02-10,61.52232360839844,118.47000122070312,96.36419677734375,89.39091491699219
2015-02-11,61.52232360839844,117.06999969482422,96.71495819091797,89.43270111083984
2015-02-12,61.55195617675781,117.33999633789062,97.8410415649414,90.29418182373047
2015-02-13,61.411041259765625,117.9800033569336,98.68099212646484,90.72074890136719
2015-02-17,61.16632080078125,116.01000213623047,98.77330017089844,90.8629150390625
2015-02-18,61.33686447143555,116.33999633789062,98.91175842285156,90.9130859375
2015-02-19,61.28496170043945,115.94000244140625,99.40095520019531,90.88800048828125
2015-02-20,61.299827575683594,115.27999877929688,100.06554412841797,91.39816284179688
2015-02-23,61.42593002319336,115.43000030517578,100.16706848144531,91.38983917236328
2015-02-24,61.678077697753906,115.26000213623047,100.24089813232422,91.59893035888672
2015-02-25,61.7374382019043,115.69999694824219,99.99169158935547,91.56549835205078
2015-02-26,61.56685256958008,116.06999969482422,100.49935913085938,91.50692749023438
2015-02-27,61.61875534057617,116.16000366210938,100.05633544921875,91.18072509765625
2015-03-02,61.41960525512695,115.68000030517578,100.96086120605469,91.74113464355469
2015-03-03,61.34527587890625,115.47000122070312,100.49014282226562,91.3647232055664
2015-03-04,61.34527587890625,115.11000061035156,100.10246276855469,90.99675750732422
2015-03-05,61.38241958618164,115.0,100.27783203125,91.138916015625
2015-03-06,61.0257682800293,111.86000061035156,99.14252471923828,89.87600708007812
2015-03-09,61.10005569458008,111.97000122070312,99.42864990234375,90.21054077148438
2015-03-10,61.337860107421875,111.41999816894531,97.58259582519531,88.83892059326172
2015-03-11,61.404727935791016,110.75,97.01952362060547,88.77201080322266
2015-03-12,61.4493408203125,110.72000122070312,97.65645599365234,89.8843765258789
2015-03-13,61.38987350463867,110.87999725341797,97.23184967041016,89.3825454711914
2015-03-16,61.50874328613281,110.80999755859375,98.4871597290039,90.50328826904297
2015-03-17,61.560787200927734,110.20999908447266,98.64409637451172,90.32762908935547
2015-03-18,61.93977355957031,112.37000274658203,99.61323547363281,91.3647232055664
2015-03-19,61.75400161743164,112.29000091552734,99.76094818115234,91.03853607177734
2015-03-20,61.91750717163086,113.56999969482422,100.40669250488281,91.79964447021484
2015-03-23,61.947200775146484,114.29000091552734,100.21244049072266,91.6407470703125
2015-03-24,62.051246643066406,114.56999969482422,99.85157775878906,91.1556396484375
2015-03-25,61.95463180541992,114.7300033569336,97.56649780273438,89.7338638305664
2015-03-26,61.75400161743164,115.4800033569336,97.2334213256836,89.55744171142578
2015-03-27,61.813419342041016,115.05999755859375,97.62199401855469,89.80110168457031
2015-03-30,61.88774490356445,113.75,98.74142456054688,90.94391632080078
2015-03-31,61.95463180541992,113.66000366210938,97.69601440429688,90.12042236328125
2015-04-01,62.20120620727539,115.5999984741211,97.1871566772461,89.95234680175781
2015-04-02,62.11929702758789,115.27999877929688,97.2519302368164,90.238037109375
2015-04-06,62.171409606933594,116.69000244140625,98.04756164550781,90.85987854003906
2015-04-07,62.208621978759766,116.11000061035156,97.88105773925781,90.557373046875
2015-04-08,62.16393280029297,115.47000122070312,98.65815734863281,90.94391632080078
2015-04-09,62.02985382080078,114.66999816894531,99.27803802490234,91.2632064819336
2015-04-10,62.000083923339844,115.97000122070312,99.6850814819336,91.69176483154297
2015-04-13,62.014984130859375,115.13999938964844,99.435302734375,91.33043670654297
2015-04-14,62.1266975402832,114.44000244140625,99.14850616455078,91.46485137939453
2015-04-15,62.186275482177734,115.43000030517578,99.7683334350586,91.92701721191406
2015-04-16,62.171409606933594,115.02999877929688,99.62956237792969,91.88501739501953
2015-04-17,62.27566909790039,115.5999984741211,98.0752944946289,90.8178482055664
2015-04-20,62.208621978759766,114.72000122070312,99.54630279541016,91.55731964111328
2015-04-21,62.134151458740234,115.37999725341797,99.9719009399414,91.53209686279297
2015-04-22,61.90324401855469,113.83000183105469,100.51771545410156,91.91863250732422
2015-04-23,62.02244186401367,114.66000366210938,100.89704132080078,92.2043228149414
2015-04-24,62.11929702758789,113.05000305175781,102.26626586914062,92.3051528930664
2015-04-27,62.074527740478516,115.33000183105469,102.00721740722656,91.82616424560547
2015-04-28,61.88090133666992,116.33000183105469,101.80366516113281,92.06988525390625
2015-04-29,61.687217712402344,115.51000213623047,101.16532135009766,91.66653442382812
2015-04-30,61.7542839050293,113.47000122070312,99.57406616210938,90.67500305175781
2015-05-01,61.56698226928711,113.08000183105469,100.88776397705078,91.50688934326172
2015-05-04,61.47739028930664,114.0999984741211,101.0542984008789,91.82616424560547
2015-05-05,61.38035583496094,114.41999816894531,99.40753173828125,90.73381042480469
2015-05-06,61.208717346191406,114.36000061035156,98.72291564941406,90.48174285888672
2015-05-07,61.335628509521484,113.41999816894531,99.31503295898438,90.82626342773438
2015-05-08,61.499813079833984,113.97000122070312,100.55471801757812,91.96902465820312
2015-05-11,61.17890930175781,113.52999877929688,100.16615295410156,91.58250427246094
2015-05-12,61.104251861572266,114.5,99.71281433105469,91.31360626220703
2015-05-13,61.07441711425781,116.55000305175781,99.9163818359375,91.36406707763672
2015-05-14,61.193817138671875,117.18000030517578,101.37811279296875,92.27154541015625
2015-05-15,61.44010543823242,117.52999877929688,101.37811279296875,92.38077545166016
